"","Sporangia.r1","Sporangia.r2","Zoospore.r1","Zoospore.r2"
"Batde5_26365",159,38,66,119
"Batde5_90333",264,88,194,225
"Batde5_90155",82,18,7,7
"Batde5_37205",183,50,17,16
"Batde5_90120",1246,372,323,193
"Batde5_35597",3433,958,5536,6585
"Batde5_26370",156,41,48,58
"Batde5_20238",691,207,393,316
"Batde5_20241",1714,506,945,692
"Batde5_33491",571,180,640,666
"Batde5_90154",12,2.5,1.5,4.5
"Batde5_90153",216.657612770102,56.2107232390067,73.4534884124264,75.4633724912314
"Batde5_90127",195,45,75,72
"Batde5_37211",219,58,39,36
"Batde5_6445",34,10,5,3
"Batde5_20242",22953,6546,17236,16230
"Batde5_33494",6694,1778,8016,7609
"Batde5_90152",388,89,144,109
"Batde5_35605",926,283,368,290
"Batde5_37213",9247.14479027475,2877.41457920666,8996.94939512775,8442.48487014788
"Batde5_20253",352,96,46,60
"Batde5_37215",394,117,88,48
"Batde5_26386",162,46,30,24
"Batde5_90336",131,18,23,20
"Batde5_90133",1115,346,257,165
"Batde5_20257",11318,2977,2442,1431
"Batde5_90149",80,23,18,12
"Batde5_90337",124,45,36,23
"Batde5_17291",974,258,295,258
"Batde5_90338",38,6,7,2
"Batde5_90136",956,229,282,232
"Batde5_90148",227,69,267,246
"Batde5_35612",337,91,118,113
"Batde5_12516",340,105,105,53
"Batde5_90339",6.63072833041585,0,2.70598338890088,1.09653235651946
"Batde5_90147",1,0,1,0
"Batde5_90146",2.0272059773273,0,0,0
"Batde5_26399",62.6728585988991,18.58366586081,20.5614900697523,33.4701363837382
"Batde5_32083",0,0,0,0
"Batde5_30399",0,1.01659535679674,0,0
"Batde5_32086",4.29374188198738,0,2.60432623795688,5.13725302612736
"Batde5_26401",61.0086789723533,21.9642218373159,9.86143012924314,5.32487261728827
"Batde5_90343",88.3202073268661,25.9170951056598,181.888905156711,283.426152362646
"Batde5_90344",61.265556881197,32.2493298666068,335.070520474879,234.922833660094
"Batde5_12615",4.14743527893035,2.73265037449784,4.77038727724539,1.28017283973994
"Batde5_26405",5.48932574367145,1.08843655029486,3.40969230130935,5.63350429651142
"Batde5_26406",0,0,0,0
"Batde5_26407",0,0,0,0
"Batde5_26408",2.83331765539139,4.26842985867993,6,3
"Batde5_30401",0,0,0,0
"Batde5_90141",0,0,0.577813431383201,0
"Batde5_26410",9.30523167477735,1.65947672451882,21.8643404900909,29.4848690450699
"Batde5_26411",0.0667642048060892,0,0,0
"Batde5_35613",12221.3879399048,3127.14863492515,3481.46284533797,3267.47467333779
"Batde5_32090",1772.96764771959,394.816596463221,346.579619147396,295.65916354049
"Batde5_12736",1926.94126161589,794.050037148649,972.140811661737,855.460010661639
"Batde5_12531",3281.57142857143,1344.42857142857,5690.85714285714,6013.06571535775
"Batde5_31540",394.897775524744,55.6600485648681,84.563779806139,102.920646159686
"Batde5_23763",0,0,0,0
"Batde5_23764",3.81670714533772,3.23013393033299,30.265965294481,44.0263627721173
"Batde5_87789",0,0,0,0
"Batde5_23765",3,0,9,10
"Batde5_23766",3.37275713415053,1,0.5,0.5
"Batde5_34705",16,0,0,0
"Batde5_23768",22.0024474842571,3.18020076334608,2.45153774528086,11.8884033028322
"Batde5_34707",126.090316212337,20.3736513903783,37.3113772633583,21.3469314926201
"Batde5_23771",0,0,0,0
"Batde5_87783",0,1.38548166058748,0,0
"Batde5_87782",5.44191291610797,2,3.61063127506641,0
"Batde5_87333",14.7442677315387,6.02533192452192,37.8336858619985,33.1565029024168
"Batde5_23775",1.73991659904574,0,2.97178882919625,7.18813243349135
"Batde5_23776",24.2529909845469,8.36962282916069,15.3439660982126,18.0098476144455
"Batde5_23777",6.52215231087815,1.676338157012,0.912987618220797,0.79896530845615
"Batde5_87779",0,0,0,0
"Batde5_23779",15.8638403172579,0.00977077443470381,0,0
"Batde5_87777",4.39134846893733,0,3.6946843624668,1.98891764167755
"Batde5_34708",24.0207126280033,7.17471630178532,41.5740282442155,32.6024786228927
"Batde5_23783",6.69524169110708,1.09668200894671,11.0333473046393,4.48937944814931
"Batde5_23784",2.88471918128217,0,0,0
"Batde5_87772",92.7843387274694,36.4412311752737,314.434356925806,210.873340065232
"Batde5_87771",183.818197775905,71.9310407257028,790.218618639446,665.955959021404
"Batde5_23787",48.2773966250289,17.6543742155719,72.4545778863913,72.9781915263516
"Batde5_36778",2387.93941478819,819.592212885947,8702.14857495397,9750.75983023092
"Batde5_29749",0,0.444698003379005,0,2
"Batde5_23789",82.7738419932977,24.4456019486102,21.4077378019978,7.32946194972196
"Batde5_34711",2944.19893753176,1011.9403221882,8599.5435010798,8983.73098692492
"Batde5_23791",20.2681688263162,10.0439507784842,4.39856616290409,6.42448462622032
"Batde5_31547",22.6415443423568,8.52922101163385,14.262118065107,3.1792981931734
"Batde5_36779",9.4893562976171,1.02911729334707,22.7177554012938,10.8792613625446
"Batde5_23793",16,10.79905733628,20,30
"Batde5_87338",9250,3000,23086,22248
"Batde5_5856",306,53,150,133
"Batde5_87340",749,219,172,133
"Batde5_19136",4000,1110,2615,2461
"Batde5_36783",519,137,410,547
"Batde5_36784",386.795679145625,101.398362960558,171.052307479978,99.0488302854817
"Batde5_36785",219.804012518368,54.5881566261704,108.526003566846,66.3905026815487
"Batde5_23799",1719,515,388,285
"Batde5_87796",335,120,732,831
"Batde5_87345",5165,1308,705,352
"Batde5_34719",220,94,37,37
"Batde5_36786",8296,2253,10239,10007
"Batde5_23804",70,26,34,19
"Batde5_23805",321,92,65,27
"Batde5_23806",492,177,24,22
"Batde5_23807",138,53,34,17
"Batde5_34721",512,167,129,76
"Batde5_23809",952,328,184,105
"Batde5_36787",765,257,101,80
"Batde5_87350",1913,604,383,298
"Batde5_87351",281,114,25,15
"Batde5_23814",109,39,19,11
"Batde5_87801",590,257,234,161
"Batde5_87802",197,60,30,21
"Batde5_23816",68,21,12,7
"Batde5_23817",816,274,91,71
"Batde5_34723",982,237,234,111
"Batde5_87804",227,95,868,885
"Batde5_23820",266,75,100,77
"Batde5_87354",237,86,128,93
"Batde5_29761",440,116,159,146
"Batde5_29762",687,192,158,153
"Batde5_19138",896,320,178,87
"Batde5_87357",941,261,406,304
"Batde5_23824",276,69,67,52
"Batde5_23825",246,88,35,29
"Batde5_34725",2419,764,411,287
"Batde5_34726",290,116,46,44
"Batde5_87360",258,64,54,40
"Batde5_87361",443,156,42,27
"Batde5_87362",647,165,546,390
"Batde5_23830",119,30,22,20
"Batde5_19142",320,73,140,173
"Batde5_34728",3176,1048,3404,3239
"Batde5_23833",608,181,57,56
"Batde5_19146",1665,627,1701,1716
"Batde5_10473",717,198,136,71
"Batde5_36790",146,36,21,14
"Batde5_23836",133,23,12,3
"Batde5_23837",299,80,34,38
"Batde5_23838",292,68,405,411
"Batde5_87367",40,13,10,12
"Batde5_16194",2578,703,2234,2440
"Batde5_19151",322,137,80,58
"Batde5_16197",550,186,63,39
"Batde5_23843",236,70,40,35
"Batde5_87811",259,100,64,30
"Batde5_16201",391,102,542,485
"Batde5_87372",664,196,508,501
"Batde5_36793",670,144,102,52
"Batde5_10653",396,108,245,146
"Batde5_34735",10493,3039,19890,19035
"Batde5_34736",1151,461,132,99
"Batde5_34737",6898.25399736324,2098.92695318853,15958.9921375907,15964
"Batde5_31564",580,149,324,314
"Batde5_23852",53,18,24,29
"Batde5_16206",1352,304,617,427
"Batde5_23854",665,164,414,392
"Batde5_87758",74,30,14,26
"Batde5_10713",313,68,217,178
"Batde5_16209",9878,2972,10018,9319
"Batde5_10426",76,32,28,24
"Batde5_23859",850,242,872,900
"Batde5_34742",3180,863,7652,8309
"Batde5_19168",727.707484736685,200,95,48
"Batde5_87385",252.292515263315,83,45,39
"Batde5_23864",879,320,99,71
"Batde5_87754",244,48,33,18
"Batde5_87753",69,29,15,2
"Batde5_87388",526,161,100,59
"Batde5_10389",277,66,133,111
"Batde5_87389",148,48,48,53
"Batde5_19171",1433,408,3658,3972
"Batde5_87391",297,106,35,31
"Batde5_87751",80,28,9,9
"Batde5_23871",957,263,1022,1319
"Batde5_23872",1155,270,273,196
"Batde5_34748",5392,1493,543,320
"Batde5_87748",161,28,29,21
"Batde5_87747",177,38,18,10
"Batde5_23875",317,91,69,38
"Batde5_34749",987,271,301,141
"Batde5_4238",487,163,1068,1346
"Batde5_23878",12,6,13,20
"Batde5_87745",322,84,77,83
"Batde5_10746",479,149,419,456
"Batde5_87744",161.151051553669,34.009138079665,84.426045400697,88.2499965688054
"Batde5_87817",364.909090909091,85.9761904761905,86.2224492275147,47.8333333333333
"Batde5_87395",363,196,35,28
"Batde5_87743",304.090909090909,71.0238095238095,58.7775507724853,34.1666666666667
"Batde5_87818",164.848948446331,45.990861920335,68.573954599303,76.7500034311946
"Batde5_19176",739,218,124,112
"Batde5_19177",1232,397,185,88
"Batde5_10396",297,134,19,18
"Batde5_34756",1332,342,501,407
"Batde5_36799",79,26,8,11
"Batde5_23893",383,114,118,82
"Batde5_87819",172.245188455219,44.5056447591377,183.888084997856,121.195416784798
"Batde5_10620",93.5,23.5,15,11.5
"Batde5_87820",195,65,246,261
"Batde5_10859",1263,393,2524,2612
"Batde5_23898",166,38,30,35
"Batde5_87403",505,156,156,106
"Batde5_33065",439.129096046939,145.761015689137,91.1471894698939,97.6464259602635
"Batde5_10822",93.5,23.5,15,11.5
"Batde5_23902",119.754811544781,36.4943552408623,92.1119150021444,89.8045832152024
"Batde5_87822",2,1,3,3
"Batde5_19187",3935,1186,7021,7719
"Batde5_23904",108,35,15,40
"Batde5_23905",21,6,8,15
"Batde5_23906",93.8709039530613,39.2389843108626,35.8528105301061,36.3535740397365
"Batde5_19191",122,35,37,62
"Batde5_23909",1137,362,1892,1748
"Batde5_7306",184,52,35,29
"Batde5_10382",435,105,190,110
"Batde5_87407",546,141,91,76
"Batde5_87408",1688,508,3276,3270
"Batde5_87735",117,24,96,117
"Batde5_1623",530,122,686,616
"Batde5_23915",391,95,212,222
"Batde5_10517",3591,1175,8925,8742
"Batde5_33069",303,83,48,46
"Batde5_87827",446,116,122,88
"Batde5_87733",770,214,52,27
"Batde5_87732",1503,405,764,546
"Batde5_10391",138,40,29,28
"Batde5_23921",1122,351,869,755
"Batde5_23922",668,181,153,125
"Batde5_87731",241,61,45,36
"Batde5_16244",4854,1637,7664,7801
"Batde5_23925",862,245,702,596
"Batde5_87729",4334,1650,16937,17930
"Batde5_87728",752,257,452,391
"Batde5_19206",259,91,140,110
"Batde5_34770",338,109,133,109
"Batde5_4790",524,128,97,68
"Batde5_34771",901,255,248,173
"Batde5_87420",387.915315102683,120.992578199591,99.3647680854985,95.8612143983132
"Batde5_34772",1336,278,707,566
"Batde5_23933",40,13,3,8
"Batde5_23934",238,71,19,18
"Batde5_87726",71,12,13,8
"Batde5_87422",104,27,49,38
"Batde5_87725",0,2,0,0
"Batde5_19210",4418,1105,750,429
"Batde5_36810",1008,226,193,139
"Batde5_16259",2284,600,525,324
"Batde5_87830",340,128,994,1227
"Batde5_19218",1394,454,3941,4160
"Batde5_36811",641,216,566,474
"Batde5_7349",114,18,114,115
"Batde5_36812",184,30,299,287
"Batde5_87831",38,16,12,10
"Batde5_87429",1524,466,2933,2895
"Batde5_34779",1081,355,123,77
"Batde5_10771",1839,582,269,125
"Batde5_87724",528,152,38,18
"Batde5_23949",370,132,37,27
"Batde5_87832",1,0,2,3
"Batde5_23951",0,0,2,0
"Batde5_36814",578.852291693175,117.439384002437,312.825676785344,313.844490000603
"Batde5_10873",224.139433209128,61.4587341501958,129.956827205988,76.0342008856612
"Batde5_87834",11,4.44415705855901,0,2
"Batde5_87722",0,0.555842941440989,0,0
"Batde5_10598",273.860566790872,60.5412658498042,72.0431727940118,67.9657991143388
"Batde5_31587",674.147708306825,140.560615997563,501.174323214656,464.155509999397
"Batde5_23958",29,9,10,1
"Batde5_87435",66,14,9,3
"Batde5_23960",1,0,1,0
"Batde5_23961",220,57,88,55
"Batde5_36815",193,58,29,12
"Batde5_87437",187,49,30,22
"Batde5_36816",287,65,28,37
"Batde5_10437",2817,758,5903,6840
"Batde5_87836",41,15,57,65
"Batde5_36818",358,117,81,65
"Batde5_87718",3075,796,499,314
"Batde5_16271",4354.97475358219,1119.58700550288,386.619918292362,261.632353886376
"Batde5_36820",182,45,44,20
"Batde5_87837",84,25,78,86
"Batde5_7277",1619,522,7288,8244
"Batde5_34787",355,119.999999798831,1441,1199
"Batde5_775",280.174213198381,40.5790700276034,45.6856002350159,12.7534010520998
"Batde5_16272",3691.00972796757,905.989540129254,1120.90464895845,936.04944968968
"Batde5_34789",702,192,109,67
"Batde5_34790",311,69,76,56
"Batde5_23976",794,260,288,266
"Batde5_87714",177,45,139,100
"Batde5_34791",1298,343,2025,2171
"Batde5_87839",75,35,291,367
"Batde5_87448",634,195,2111,1824
"Batde5_7300",222,64,179,112
"Batde5_19235",1971,502,1320,863
"Batde5_16280",2091.99027203244,483.010459870746,700.095351041553,636.95055031032
"Batde5_786",88.8257868016193,81.4209299723966,57.3143997649841,51.2465989479002
"Batde5_23984",0,2.01168834596147e-07,0,0
"Batde5_23985",168,71,15,10
"Batde5_23986",37,11,6,0
"Batde5_10632",115,29,23,30
"Batde5_10683",207,51,27,25
"Batde5_10465",527,166,65,62
"Batde5_87454",1511,463,791,616
"Batde5_87455",270,98,178,158
"Batde5_16284",200,45,30,13
"Batde5_36824",99,34,10,4
"Batde5_87457",1423,359,181,119
"Batde5_34799",894,311,140,108
"Batde5_6271",501,142,364,329
"Batde5_19244",610,189,154,98
"Batde5_10506",78,27,11,6
"Batde5_34802",1112,334,194,125
"Batde5_87710",378,125,87,54
"Batde5_87709",528,138,77,59
"Batde5_87461",601,207,113,55
"Batde5_34804",1692,644,320,274
"Batde5_24001",155,62,21,14
"Batde5_87463",272,100,56,78
"Batde5_24003",675,228,96,75
"Batde5_10470",296,68,70,41
"Batde5_87465",143,52,25,17
"Batde5_87846",157,39,29,14
"Batde5_34806",1377,566,142,121
"Batde5_34807",840,249,455,425
"Batde5_19249",2340,486,559,357
"Batde5_87847",0,1,2,0
"Batde5_87848",11,4,9,11
"Batde5_10655",5301,1457,9939,9531
"Batde5_87470",1720,570,3523,4128
"Batde5_10423",341,93,117,72
"Batde5_87471",345,105,114,72
"Batde5_16297",1590,536,300,173
"Batde5_87707",343,117,127,92
"Batde5_87849",52,16,9,5
"Batde5_24016",1041,270,106,76
"Batde5_24017",553,142,64,48
"Batde5_34813",898,313,82,52
"Batde5_24019",66,22,17,10
"Batde5_24020",354,101,113,89
"Batde5_87851",28.0218608213164,7.12166595267452,8.75890610005446,6.42476533135698
"Batde5_87476",85,14,41,19
"Batde5_87852",25,4,5,14
"Batde5_87853",112,22,46,54
"Batde5_10843",397,113,90,69
"Batde5_16302",938,269,813,673
"Batde5_34815",490,143,160,82
"Batde5_7518",432,96,74,42
"Batde5_10760",98,32,16,5
"Batde5_87857",170,60,14,18
"Batde5_24030",7.74937631804684,12.1712107028424,12.8181990905869,6.09030666586454
"Batde5_24031",300,74,153,156
"Batde5_24032",830,308,672,549
"Batde5_34817",1746,440,1952,1846
"Batde5_87481",2242,681,6087,6534
"Batde5_36830",2305,682,4028,3802
"Batde5_87483",337,125,395,318
"Batde5_36832",148,46,21,19
"Batde5_10639",561,185,58,33
"Batde5_87859",10,3,1,3
"Batde5_24039",294,90,72,56
"Batde5_87703",20,2,1,2
"Batde5_87702",30,11,7,5
"Batde5_36833",2311,637,5866,5896
"Batde5_34822",6686,2243,17643,17739
"Batde5_24043",89,35,121,67
"Batde5_16310",5878,1962,1474,1082
"Batde5_87487",5278,1621,12921,15083
"Batde5_87861",271,83,324,335
"Batde5_87700",89,47,9,13
"Batde5_24047",143,44,25,11
"Batde5_87488",146,36,22,8
"Batde5_87699",118,27,16,13
"Batde5_87489",118,27,22,18
"Batde5_36834",3786,1014,1189,898
"Batde5_24051",1805,453,231,151
"Batde5_87864",159,43,19,17
"Batde5_34827",1543,499,1326,1357
"Batde5_24054",46,15,4,5
"Batde5_10667",1014,206,507,323
"Batde5_87493",389,98,68,53
"Batde5_24057",24,6,3,9
"Batde5_16317",1539,434,194,140
"Batde5_87865",75,15,79,54
"Batde5_87697",168,44,49,24
"Batde5_87866",318,74,75,35
"Batde5_24061",660,221,69,62
"Batde5_10474",343,91,44,15
"Batde5_10498",184,46,28,15
"Batde5_10818",234,82,257,376
"Batde5_36836",376,83,155,120
"Batde5_10554",730,220,1172,1385
"Batde5_10670",158,33,27,15
"Batde5_19279",645,221,61,58
"Batde5_29838",130,36,10,8
"Batde5_24070",714,232,520,469
"Batde5_24071",1896,528,835,815
"Batde5_24072",459,184,60,41
"Batde5_24073",1315,320,614,587
"Batde5_10767",2426,615,476,277
"Batde5_24075",45,17,5,7
"Batde5_16329",454,139,113,80
"Batde5_87505",346,122,1023,1162
"Batde5_87691",160,42,60,27
"Batde5_87690",47.5,12,17.5,10
"Batde5_87869",11,0,1,0
"Batde5_10490",10.4500966167622,3.7121119508079,1.15070818217784,8.27932076218703
"Batde5_3926",148.360349784112,39.7053347487527,110.245880833196,86.7116408808186
"Batde5_36838",136.478880447605,30.7017915102761,79.9239584194202,91.3420663937604
"Batde5_10586",131,41,124,92
"Batde5_33105",352,112,505,566
"Batde5_10762",107.322554626333,23.6909068681939,57.3360972545324,41.9602475268513
"Batde5_87872",715,261,1140,1201
"Batde5_29841",47.5,12,17.5,10
"Batde5_34836",860,235,318,185
"Batde5_34837",123,52,24,25
"Batde5_87509",3883,1187,5881,6452
"Batde5_24086",391,122,200,149
"Batde5_16333",4594,1409,12419,13258
"Batde5_36841",766,232,167,128
"Batde5_24089",278,64,296,240
"Batde5_10615",240,101,471,406
"Batde5_4327",566,191,250,282
"Batde5_87875",872,222,1358,1459
"Batde5_19293",112.545396049523,21,43,48.0639543111554
"Batde5_19298",114,30,70,70
"Batde5_10759",47,7,23,10
"Batde5_87515",1003,309,1257,1198
"Batde5_36843",444,136,318,383
"Batde5_19300",989,306,1350,1953
"Batde5_24099",750.454603950477,237,1038,1519.93604568884
"Batde5_10658",1619,517,243,155
"Batde5_36846",287,76,32,21
"Batde5_87685",393,124,32,28
"Batde5_87876",357,100,216,150
"Batde5_24104",255,100,36,40
"Batde5_34848",2336,535,1162,701
"Batde5_31623",303,69,125,98
"Batde5_24107",93.0178856955798,17.8714387499777,58.2442618472538,68.5350728865637
"Batde5_34850",1152.06970860775,405.308931203993,4229.67604992023,4536.60690304294
"Batde5_87878",6.30198509282965,1.15123634781282e-07,8.93762997939586,4.57302176792876
"Batde5_87524",1041.78184330819,398.730104216325,4064.34275597666,4979.76965876841
"Batde5_24111",2.88888888888889,2,10.8333333333333,0
"Batde5_87879",12,9,52,62
"Batde5_34852",2529,904,7832,9169
"Batde5_24113",109,20,61,95
"Batde5_24114",1991,573,4811,5494
"Batde5_87526",4698.41337717534,1540,1217.48893363364,982
"Batde5_87527",75,22,20,11
"Batde5_33115",227,81,37,29
"Batde5_87529",309,105,195,186
"Batde5_87683",952,272,295,208
"Batde5_87530",144,50,47,31
"Batde5_36850",502,122,311,198
"Batde5_10486",96,17,50,25
"Batde5_87881",53.2559425883209,23.6369526653645,167.378721509454,179.327429673805
"Batde5_87682",27,9,81,72
"Batde5_87681",170.595467791959,25,11.7038837091729,15
"Batde5_24123",49.7804251571585,7.81808554598145,15.4102537562477,13.8032136061655
"Batde5_24124",19.3815913513314,7,6.11978729197542,9
"Batde5_24125",180,52,161,211
"Batde5_87533",874.139038943718,256.027264144666,100.009402735914,55.8280150237468
"Batde5_87678",50,8,7,1
"Batde5_87883",111,42,18,12
"Batde5_10556",239,54,48,44
"Batde5_36851",165,50,53,32
"Batde5_87535",661,185,267,235
"Batde5_87536",1695,588,3902,4042
"Batde5_87885",655,171,509,441
"Batde5_10491",172,45,167,151
"Batde5_87538",438,164,636,583
"Batde5_183",2522,857,693,488
"Batde5_34859",2882,956,1882,1672
"Batde5_87677",462,128,144,76
"Batde5_87676",270,76,36,30
"Batde5_87675",88,35,14,13
"Batde5_87886",279,108,112,94
"Batde5_87887",34,16,9,5
"Batde5_10671",143,40,31,40
"Batde5_24138",281,99,205,157
"Batde5_10878",163,53,108,73
"Batde5_19314",50982,12984,15014,9571
"Batde5_6028",2165,456,1262,791
"Batde5_33120",908,271,667,432
"Batde5_7646",267,82,401,363
"Batde5_24144",1902,454,1844,1806
"Batde5_87544",770,234,182,104
"Batde5_24146",88,30,14,3
"Batde5_24147",349,99,57,57
"Batde5_24148",84,26,32,11
"Batde5_10435",1935,465,1365,1447
"Batde5_87669",397,98,74,54
"Batde5_24151",97,31,24,16
"Batde5_87545",633,126,1230,1182
"Batde5_16367",3305,1060,589,358
"Batde5_87668",144,55,40,22
"Batde5_87892",11,4,8,7
"Batde5_24154",3.61840864866862,1,4.88021270802458,0
"Batde5_87666",20.7886169696484,18.4784648986382,15.2361207535351,6.13401209810176
"Batde5_87665",1,0,2,0
"Batde5_24156",49.9797969458682,14.3584255942703,111.445703627784,86.9760929864043
"Batde5_24157",20.3878412554916,11.3381893377746,25.8767574523007,19.7235418016806
"Batde5_24158",1.40453220804061,0,1.29611629082706,0
"Batde5_87895",0,0,0,0
"Batde5_87663",5.74405741167905,5.3630473346355,20.6212784905456,9.67257032619532
"Batde5_36854",427,127,326,302
"Batde5_87662",69,30,27,27
"Batde5_1094",408,165,30,26
"Batde5_87896",54,10,49,46
"Batde5_34866",8305,2648,22342,22584
"Batde5_87661",277,88,79,76
"Batde5_87550",204,55,31,24
"Batde5_87660",19,4,2,1
"Batde5_34867",69,20,25,17
"Batde5_34868",382,123,258,236
"Batde5_87659",522,153,331,271
"Batde5_87658",78,19,13,15
"Batde5_87657",117,32,40,20
"Batde5_10803",746,183,145,94
"Batde5_29862",179,52,108,55
"Batde5_87656",90,38,14,20
"Batde5_87897",294,97,833,929
"Batde5_87555",326,94,791,829
"Batde5_87898",463,145,187,155
"Batde5_19329",797,249,274,168
"Batde5_87655",25,12,4,1
"Batde5_19332",405,119,163,164
"Batde5_87558",193,59,44,26
"Batde5_24176",37,8,3,4
"Batde5_87559",243,64,37,30
"Batde5_87901",133,62,35,32
"Batde5_34872",2272,709,267,202
"Batde5_87561",1871,553,2251,2151
"Batde5_24180",36,14,68,67
"Batde5_34873",1010,311,144,105
"Batde5_24182",1110,273,342,285
"Batde5_36859",23462,6068,24106,23265
"Batde5_87564",1872,733,665,583
"Batde5_87653",165,29,217,185
"Batde5_87652",8,0,13,14
"Batde5_10515",348,100,643,658
"Batde5_29868",651,186,248,231
"Batde5_10540",436,130,216,214
"Batde5_33126",874,275,135,89
"Batde5_19340",742,212,209,131
"Batde5_87568",1454,503,439,312
"Batde5_36862",1390,423,349,218
"Batde5_36863",62762,17924,186584,186333
"Batde5_87570",53,19,26,20
"Batde5_87571",469,111,375,344
"Batde5_87572",938,293,1168,1012
"Batde5_33130",1016,220,1288,1379
"Batde5_36866",29300,8448,72007,71236
"Batde5_16384",3401,843,1412,1039
"Batde5_34886",1347,346,1168,1372
"Batde5_36867",1032,364,1594,1817
