"","Sporangia.r1","Sporangia.r2","Zoospore.r1","Zoospore.r2"
"HPOL_006391-RA",72,42,66,162
"HPOL_003180-RA",405,211,192,742
"HPOL_003181-RA",426,260,265,997
"HPOL_003182-RA",805,412,305,1374
"HPOL_003183-RA",532,242,246,840
"HPOL_006359-RA",93,11,13,49
"HPOL_006360-RA",164,79,77,198
"HPOL_003616-RA",486,211,241,676
"HPOL_006361-RA",565,285,257,836
"HPOL_006362-RA",537,274,268,770
"HPOL_006366-RA",126,36,20,70
"HPOL_006364-RA",271,137,122,449
"HPOL_006372-RA",2703,1417,1067,4105
"HPOL_003134-RA",237,94,70,431
"HPOL_003135-RA",1722,874,525,2712
"HPOL_003136-RA",1285,628,581,1942
"HPOL_006367-RA",28,8,7,60
"HPOL_006368-RA",533,231,222,977
"HPOL_003617-RA",274,156,126,463
"HPOL_006369-RA",176,88,150,409
"HPOL_006370-RA",221,79,58,230
"HPOL_006371-RA",61,23,15,93
"HPOL_006373-RA",610,332,308,1180
"HPOL_006374-RA",41,20,4,45
"HPOL_003141-RA",0,5.66726556839111e-07,0,0
"HPOL_003142-RA",138,48,45,183
"HPOL_003143-RA",685,273,238,888
"HPOL_003144-RA",211,131,112,420
"HPOL_006390-RA",748.688175551528,334.755314003985,226.2770347387,642.938864188031
"HPOL_003618-RA",3580,1840,1501,5262
"HPOL_006375-RA",88,33,42,90
"HPOL_006376-RA",144,70,50,272
"HPOL_006413-RA",2426,978,1640,4539
"HPOL_006378-RA",1334,728,210,844
"HPOL_005502-RA",476,130,101,311
"HPOL_005503-RA",718,468,532,1547
"HPOL_006379-RA",771,303,346,1369
"HPOL_006381-RA",3159,1297,1943,5898
"HPOL_006382-RA",89.2685284569364,30.1242014011791,47,256.70181410118
"HPOL_006384-RA",2136,1006,1457,5790
"HPOL_003619-RA",2030,1006,955,3084
"HPOL_003145-RA",889,411,368,1218
"HPOL_003146-RA",305,127,105,438
"HPOL_003147-RA",781,353,250,948
"HPOL_003148-RA",1719,700,813,2084
"HPOL_003149-RA",1248,562,660,1783
"HPOL_003150-RA",522,256,162,617
"HPOL_006385-RA",195,55,35,179
"HPOL_006386-RA",1045.29594376341,617.58939926337,655,2264.70545630533
"HPOL_006387-RA",941,524,571,1943
"HPOL_006418-RA",103,33,59,181.379955080274
"HPOL_000397-RA",733,322,293,1158
"HPOL_006388-RA",299,166,186,654
"HPOL_006389-RA",869,460,485,1215
"HPOL_006392-RA",1146,522,423,1743
"HPOL_003137-RA",671,316,301,1100
"HPOL_003138-RA",150,74,52,260
"HPOL_003139-RA",83,42,45,170
"HPOL_003140-RA",1148,562,631,2306
"HPOL_006393-RA",173,58,39,116
"HPOL_006394-RA",335,166,157,477
"HPOL_006395-RA",52,30,21,37
"HPOL_000398-RA",135,61,116,227
"HPOL_006396-RA",504,296,150,720
"HPOL_006397-RA",1421,661,481,1486
"HPOL_006398-RA",55,14,19,27
"HPOL_006399-RA",580,224,218,818
"HPOL_006400-RA",186,72,72,374
"HPOL_006401-RA",203,103,103,389
"HPOL_006440-RA",213,103.754353473156,122,455
"HPOL_003159-RA",392.347427353442,117,120.004265376929,256.464898896731
"HPOL_003160-RA",155,37,113,209
"HPOL_003161-RA",2781,862,1313,3390
"HPOL_000399-RA",50646,23402,24493,73759
"HPOL_003162-RA",267,61,117,306
"HPOL_006441-RA",39,21,45,97
"HPOL_006425-RA",625.518925473926,316.173224229461,312.957854741445,868.985157019088
"HPOL_006402-RA",562,296,299,906
"HPOL_006404-RA",1225,762,659,2036
"HPOL_006405-RA",153,77,46,253
"HPOL_006406-RA",99,48,102,190
"HPOL_006428-RA",9,2,15,8
"HPOL_001590-RA",583,249,218,694
"HPOL_001591-RA",1066,387,413,1522
"HPOL_000400-RA",1003,470,405,1430
"HPOL_001592-RA",474.896780796916,222.412607527298,264.314906992568,841.034427410823
"HPOL_001593-RA",154,92,45,310
"HPOL_001594-RA",2693,1347,1177,4208
"HPOL_001532-RA",179,67,68,206
"HPOL_001533-RA",984,360,450,1181
"HPOL_001534-RA",549,221,365,820
"HPOL_001535-RA",352,180,140,466
"HPOL_001536-RA",364,181,182,602
"HPOL_001537-RA",217,103,72,336
"HPOL_006407-RA",487,227,195,816
"HPOL_000401-RA",20,21,20,51
"HPOL_006408-RA",4362,2175,1469,5487
"HPOL_006409-RA",377,178,198,822
"HPOL_006410-RA",291,170,142,390
"HPOL_006411-RA",3335,1339,1252,5590
"HPOL_006412-RA",129,58,29,201
"HPOL_006414-RA",2209,1113,1234,2492
"HPOL_003169-RA",477,200,209,765
"HPOL_003170-RA",573,341,218,731
"HPOL_003171-RA",59,31,12,66
"HPOL_006415-RA",63,21,1,30
"HPOL_000402-RA",54,12,23,28
"HPOL_006416-RA",125,55,68,230
"HPOL_006417-RA",117,58,52,180
"HPOL_006419-RA",199,94,107,529
"HPOL_006420-RA",5605,2555,2777,10866
"HPOL_006421-RA",613,333,218,1161
"HPOL_006422-RA",386,198,86,259
"HPOL_003184-RA",194,92,75,453
"HPOL_003185-RA",321,191,168,390
"HPOL_003186-RA",4877,2466,3197,7445
"HPOL_003187-RA",5,1,0,4
"HPOL_005288-RA",92,36,36,135
"HPOL_002471-RA",94,43,57,333
"HPOL_006442-RA",84,28,31,94
"HPOL_006443-RA",478,213,236,669
"HPOL_006462-RA",101,19,17,91
"HPOL_006424-RA",0,0,0,0
"HPOL_006423-RA",958,450,322,1469
"HPOL_006426-RA",563.581951492253,297.241171397394,261.214282250995,928.506336613435
"HPOL_006427-RA",256,120,124,283
"HPOL_006463-RA",63,32,9,106
"HPOL_005757-RA",2253,1137,1101,3662
"HPOL_005289-RA",236,109,121,526
"HPOL_005758-RA",219,85,114,378
"HPOL_003176-RA",545,226,256,876
"HPOL_003177-RA",8558,4185,3454,12936
"HPOL_003178-RA",535,180,206,654
"HPOL_003179-RA",236,75,32,174
"HPOL_006430-RA",1053,568,399,1517
"HPOL_006431-RA",62,28,28,40
"HPOL_006429-RA",1142.04575513507,489.760950033334,556.387156392711,2014.14481577085
"HPOL_006432-RA",350,74,76,226
"HPOL_006433-RA",29,11,18,15
"HPOL_005290-RA",439,183,136,675
"HPOL_006434-RA",662,309,412,1028
"HPOL_006471-RA",221,97,124,466
"HPOL_006435-RA",148,54,38,221
"HPOL_006436-RA",175,77,50,259
"HPOL_003172-RA",3069,1528,1659,6232
"HPOL_003173-RA",274,132,140,471
"HPOL_003174-RA",1256,641,451,1669
"HPOL_003175-RA",454,215,100,584
"HPOL_006437-RA",534,271,320,1036
"HPOL_006438-RA",67,25,23,89
"HPOL_005273-RA",80.4172291168599,37,33,121.262359047245
"HPOL_006439-RA",489,193,205,471
"HPOL_000819-RA",144,83,70,310
"HPOL_000820-RA",159,81,71,229
"HPOL_006444-RA",119,50,71,232
"HPOL_003195-RA",84,28,40,72
"HPOL_003196-RA",531,305,236,969
"HPOL_003197-RA",303,120,148,460
"HPOL_003198-RA",252,103,74,357
"HPOL_003199-RA",785.99894120778,376,506,1876.89959674638
"HPOL_003200-RA",1027,473,439,1324
"HPOL_005274-RA",106,53,48,118
"HPOL_006445-RA",1093,415,327,1371
"HPOL_006446-RA",517,187,113,549
"HPOL_006447-RA",127,76,48,167
"HPOL_006448-RA",1663,897,901,3925
"HPOL_006449-RA",218,101,83,235
"HPOL_006453-RA",11,2,7,11
"HPOL_006450-RA",693,332,236,1067
"HPOL_003188-RA",897,441,463,1492
"HPOL_003189-RA",5191,2691,2164,6773
"HPOL_003190-RA",1957,905,925,2833
"HPOL_005275-RA",1814,846,700,2945
"HPOL_006451-RA",1310,661,692,2417
"HPOL_006452-RA",123,60,103,186
"HPOL_006454-RA",208,84,67,306
"HPOL_006477-RA",58,24,43,84
"HPOL_006455-RA",2414,1102,1245,3657
"HPOL_006456-RA",31,21,19,46
"HPOL_006457-RA",142,50,62,204
"HPOL_006472-RA",546,327,451,1203
"HPOL_003191-RA",172,51,78,211
"HPOL_003192-RA",34,9,16,41
"HPOL_005271-RA",1035,480,503,1354
"HPOL_003193-RA",58,21,26,57
"HPOL_003194-RA",179,88,110,229
"HPOL_006459-RA",112,47,38,114
"HPOL_006458-RA",72,31,17,100
"HPOL_006461-RA",670,352,302,1213
"HPOL_006460-RA",293,137,168,516
"HPOL_000540-RA",28,7,4,26
"HPOL_000541-RA",129,26,75,106
"HPOL_000542-RA",254,70,87,305
"HPOL_000543-RA",1372,706,835,2449
"HPOL_005272-RA",1118,434,582,1475
"HPOL_000544-RA",187,71,88,128
"HPOL_000545-RA",69,29,18,83
"HPOL_000546-RA",94,33,23,113
"HPOL_000547-RA",482,214,171,750
"HPOL_003211-RA",131,80,85,233
"HPOL_003212-RA",2668,1398,1273,4655
"HPOL_006464-RA",32,10,23,51
"HPOL_006465-RA",843,331,367,1444
"HPOL_006468-RA",173,93,131,276
"HPOL_006466-RA",452,262,213,763
"HPOL_000893-RA",1001.43655183995,489.487204738083,355.581098073878,1466.29710160156
"HPOL_006467-RA",494,239,278,1006
"HPOL_006469-RA",206,93,156,344
"HPOL_006470-RA",54,17,44,128
"HPOL_006524-RA",46,19,25,17
"HPOL_006510-RA",219,106,231,955
"HPOL_006473-RA",104,23,33,66
"HPOL_003201-RA",373,111,150,381
"HPOL_003202-RA",74,30,38,100
"HPOL_006516-RA",100,31,50,161
"HPOL_006474-RA",392,229,479,1783
"HPOL_000894-RA",335.563448160051,168.512795261917,141.418901926122,486.702898398444
"HPOL_006475-RA",131,53,88,212
"HPOL_002455-RA",6567,3474,2917,9900
"HPOL_002456-RA",82,53,48,122
"HPOL_006476-RA",1040,360,265,873
"HPOL_006481-RA",37,4,14,34
"HPOL_006478-RA",60,32,38,97
"HPOL_006480-RA",1172,558,382,2047
"HPOL_001577-RA",315,129,132,459
"HPOL_001578-RA",555,156,142,372
"HPOL_001579-RA",4621,1418,1221,2937
"HPOL_000895-RA",69,13,16,60
"HPOL_003203-RA",161,66,57,285
"HPOL_003204-RA",34,19,28,122
"HPOL_003205-RA",360,150,149,849
"HPOL_003206-RA",792,338.522294479625,437,1321
"HPOL_006479-RA",464,228,245,800
"HPOL_006482-RA",6662,3368,3748,12141
"HPOL_006518-RA",5,5,0,3
"HPOL_006519-RA",711,363,390,1398
"HPOL_006483-RA",111.921390989634,40.7736420659813,52.3007853575392,143.727009873082
"HPOL_006484-RA",2728,1248,1259,3156
"HPOL_000896-RA",105,21,16,79
"HPOL_006485-RA",452,204,167,561
"HPOL_006534-RA",100,38,45,142
"HPOL_003213-RA",1020,474,502,1659
"HPOL_003214-RA",204,56,49,345
"HPOL_006537-RA",114,50,24,151
"HPOL_006486-RA",318,184,298,655
"HPOL_006487-RA",151,73,112,232
"HPOL_006488-RA",1412.26005588242,702.425359587231,760.485765643139,3129.49932925195
"HPOL_006527-RA",358,191,268,602
"HPOL_006500-RA",12,4,8,40
"HPOL_001347-RA",986,458,374,1263
"HPOL_006501-RA",26,6,3,36
"HPOL_006489-RA",663,278,240,833
"HPOL_006491-RA",125,65,66,224
"HPOL_003223-RA",13366,6391,4495,10647
"HPOL_003224-RA",54,28,27,111
"HPOL_003225-RA",3037,1312,2487,6234
"HPOL_003226-RA",171,83,108,256
"HPOL_003227-RA",978,518,611,1528
"HPOL_006492-RA",270,59,93,292
"HPOL_006493-RA",908,388,536,1878
"HPOL_001348-RA",1005,468,524,1253
"HPOL_006494-RA",18,7,7,44
"HPOL_006495-RA",9,7,16,33
"HPOL_006544-RA",303,124,169,630
"HPOL_006496-RA",6104,3354,2529,8988
"HPOL_006490-RA",17,1,0,19
"HPOL_006531-RA",90.754717015307,26.5192913615025,10.1688695038512,30.5118382366652
"HPOL_003215-RA",19,4,5,9
"HPOL_003216-RA",3463,1232,32,103
"HPOL_003217-RA",983,455,389,1467
"HPOL_003218-RA",1204,646,638,2316
"HPOL_001349-RA",744,336,401,1378
"HPOL_006498-RA",43,12,21,37
"HPOL_006497-RA",52,17,52,114
"HPOL_006507-RA",2745,1439,1179,3687
"HPOL_006541-RA",82,20,37,118
"HPOL_006542-RA",328,164,135,403
"HPOL_006499-RA",49,20,28,78
"HPOL_006504-RA",131,53,26,234
"HPOL_003237-RA",441,212,305,798
"HPOL_003238-RA",368,110,133,215
"HPOL_006502-RA",6681.60029757455,3111.59855494531,1985.20796370673,8612.19805319247
"HPOL_003379-RA",133,81,33,168
"HPOL_006538-RA",270,172,142,463
"HPOL_006503-RA",159,47,27,241
"HPOL_006505-RA",111,68,153,427
"HPOL_006506-RA",1390,830,937,2840
"HPOL_003219-RA",416,182,104,566
"HPOL_003220-RA",1662,787,632,1755
"HPOL_003221-RA",65,49,35,150
"HPOL_003222-RA",176,96,91,345
"HPOL_006508-RA",221,100,53,270
"HPOL_006509-RA",199,88,85,255
"HPOL_003380-RA",145.882629996538,82.5686888401109,42,250.690712689431
"HPOL_006511-RA",272,152,111,450
"HPOL_006512-RA",923.076776543591,522.634319691045,440.895476912621,1599.41411166112
"HPOL_006513-RA",161,74,109,195
"HPOL_006514-RA",709,316,341,1451
"HPOL_006515-RA",63,17,34,39
"HPOL_006517-RA",46,16,46,117
"HPOL_006535-RA",298.676689635374,139.291252502355,102,344.45232609022
"HPOL_006536-RA",19.3233103646256,9.70874749764526,2,21.5476739097799
"HPOL_006575-RA",2914,1347,1443,4988
"HPOL_003228-RA",296,92,90,272
"HPOL_003381-RA",1256,652,458,2026
"HPOL_003229-RA",122,57,48,184
"HPOL_003230-RA",163,73,82,296
"HPOL_003231-RA",261,98,67,395
"HPOL_003232-RA",4777,2159,2286,7091
"HPOL_006520-RA",131,28,13,43
"HPOL_006521-RA",956,509,346,1322
"HPOL_006522-RA",572,204,236,784
"HPOL_006577-RA",392,189,160,644
"HPOL_006523-RA",190,55,39,202
"HPOL_006525-RA",952,469,456,1633
"HPOL_002761-RA",0,0,0,0
"HPOL_006556-RA",65,25,23,129
"HPOL_003233-RA",314,144,194,780
"HPOL_003234-RA",1269,325,343,826
"HPOL_003235-RA",141,48,55,191
"HPOL_003236-RA",667,277,197,599
"HPOL_002478-RA",173,82,60,296
"HPOL_006526-RA",17,3,15,13
"HPOL_006528-RA",399,180,450,1251
"HPOL_006569-RA",671,304,260,845
"HPOL_006548-RA",628,307,418,1587
"HPOL_002762-RA",1110,512,481,1609
"HPOL_006584-RA",116,42,56,166
"HPOL_006586-RA",218,81.894838121698,21,134
"HPOL_003253-RA",620.411305889328,268.510285076776,236.873633862153,931.526764703175
"HPOL_003254-RA",6.58869411067225,2.48971492322415,9.12636613784726,6.47323529682552
"HPOL_003255-RA",4915,2404,2055,6423
"HPOL_003256-RA",940,390,422,1414
"HPOL_006529-RA",851,458,534,1699
"HPOL_006530-RA",3167,1317,1261,4930
"HPOL_006532-RA",601,282,148,858
"HPOL_006551-RA",1217,662,700,2577
"HPOL_002763-RA",593,242,264,826
"HPOL_006533-RA",395,191,473,1232
"HPOL_006565-RA",73736,34268,24860,125445
"HPOL_006644-RA",152,57,49,120
"HPOL_006540-RA",221,128,135,546
"HPOL_003250-RA",174,98,72,380
"HPOL_003251-RA",437,132,177,490
"HPOL_003252-RA",3621,1756,1391,4502
"HPOL_006539-RA",562,283,190,626
"HPOL_006543-RA",172,61,139,470
"HPOL_006545-RA",344,182,96,599
"HPOL_002764-RA",564,206,264,837
"HPOL_001583-RA",450,184,244,721
"HPOL_001584-RA",527,156,201,530
"HPOL_001585-RA",564,290,233,947
"HPOL_001586-RA",248,103,60,247
"HPOL_001587-RA",431,214,252,703
"HPOL_001588-RA",576,322,521,1368
"HPOL_001589-RA",320,139,97,369
"HPOL_003239-RA",894,492,503,1635
"HPOL_003240-RA",1465,709,929,2321
"HPOL_006546-RA",28,7,12,55
"HPOL_002765-RA",5532,2710,2009,7198
"HPOL_006547-RA",942,410,370,1480
"HPOL_005229-RA",3592,1723,1852,5146
"HPOL_005230-RA",454,286,283,871
"HPOL_005231-RA",191,67,101,271
"HPOL_006549-RA",102,55,74,445
"HPOL_006550-RA",109,61,148,378
"HPOL_006553-RA",248,81,135,450
"HPOL_006552-RA",1193,653,512,1876
"HPOL_003247-RA",375,82,88,355
"HPOL_003248-RA",3408,1373,1206,4188
"HPOL_005278-RA",511,216,309,899
"HPOL_003249-RA",2823,1299,1913,6138
"HPOL_006554-RA",131,45,71,131
"HPOL_006555-RA",56,26,22,64
"HPOL_006571-RA",238,95,169,299
"HPOL_006557-RA",187,90,58,276
"HPOL_006591-RA",83,39,77,169
"HPOL_006558-RA",642,318,297,844
"HPOL_006606-RA",138,52,85,220
"HPOL_006607-RA",468,204,177,705
"HPOL_003262-RA",818,242,173,614
"HPOL_005279-RA",585,299,326,963.277141531383
"HPOL_006559-RA",15,2,0,15
"HPOL_006560-RA",40,20,40,109
"HPOL_006561-RA",459,230,49,279
"HPOL_006562-RA",340,162,160,574
"HPOL_006564-RA",131,104,85,227
"HPOL_006563-RA",138,54,41,200
"HPOL_006566-RA",148,94,121,354
"HPOL_003257-RA",751,399,296,1251
"HPOL_003258-RA",689,319,352,1031
"HPOL_003259-RA",834,386,294,770
"HPOL_002462-RA",55,22,32,58
"HPOL_003260-RA",557,247,342,819
"HPOL_003261-RA",408,156,351,686
"HPOL_006567-RA",571,264,264,946
"HPOL_006568-RA",37,1,6,19
"HPOL_006570-RA",1786,960,1229,3844
"HPOL_006573-RA",65,34,46,132.620044919726
"HPOL_003263-RA",1823.08330899164,812.147914079636,722.796393455323,2724.92175568427
"HPOL_003264-RA",986,394,351,1126
"HPOL_003265-RA",1981,918,1185,3921
"HPOL_006572-RA",401,167,181,882
"HPOL_002463-RA",615,346,187,950
"HPOL_006627-RA",632.922061625627,306.47378014089,195.707088213299,820.224454834595
"HPOL_006177-RA",58,34,16,80
"HPOL_006178-RA",608,301,314,898
"HPOL_006574-RA",174.831540660035,76.4532777263808,67.6672592673208,184.711505463188
"HPOL_006616-RA",530,251,349,1078
"HPOL_006621-RA",3058,2413,3346,15113
"HPOL_006622-RA",400,165,91,543
"HPOL_003281-RA",133,65,55,228
"HPOL_003282-RA",7479,3618,5357,17367
"HPOL_003283-RA",420,181,146,459
"HPOL_002464-RA",858,388,417,1511
"HPOL_006576-RA",460,246,320,989
"HPOL_006578-RA",172,98,156,494
"HPOL_006579-RA",335,151,110,560
"HPOL_002540-RA",341,114,48,372
"HPOL_002541-RA",588,252,404,1551
"HPOL_006580-RA",468.633484493964,187.008327129507,261.972873530487,726.737956451152
"HPOL_006581-RA",15.1964682756242,7.14963931296945,0,34.5711440156291
"HPOL_006583-RA",2384,1073,1212,3240
"HPOL_006582-RA",403.405588225032,176.010528025627,146,416.214382632293
"HPOL_003266-RA",287,173,426,1071
"HPOL_002465-RA",401,241,253,1209
"HPOL_003267-RA",217,88,152,701
"HPOL_003268-RA",1193,522,522,1884
"HPOL_003269-RA",280,97,107,376
"HPOL_006675-RA",33,11,57,104
"HPOL_006587-RA",597,269,230,821
"HPOL_006585-RA",3887,1903,1652,5445
"HPOL_006588-RA",196,94,190,497
"HPOL_006589-RA",56.0907503585399,21.5269118719365,0,11.4719589060885
"HPOL_006590-RA",3241.4629219523,1381.85798939689,1235.65163795204,4246.96846217094
"HPOL_006592-RA",77,60,43,97
"HPOL_002901-RA",233,51,68,128
"HPOL_006593-RA",116,68,55,127
"HPOL_006594-RA",569,338,443,1567
"HPOL_006598-RA",205,129,98,460
"HPOL_003270-RA",299,96,111,359
"HPOL_003271-RA",41,30,3,50
"HPOL_003272-RA",115,31,88,186
"HPOL_003273-RA",377,115,164,315
"HPOL_006595-RA",240,105,111,436
"HPOL_006597-RA",97,60,85,193
"HPOL_006615-RA",833,393,326,1109
"HPOL_002902-RA",2671,1174,1109,3247
"HPOL_006596-RA",110,52,82,303
"HPOL_006602-RA",534,268,265,985
"HPOL_006599-RA",323,130,236,816
"HPOL_006600-RA",14,1,15,24
"HPOL_006601-RA",11,14,1,8
"HPOL_006603-RA",620,259,299,954
"HPOL_003279-RA",153,84,77,252
"HPOL_003280-RA",2570,1239,1421,4396
"HPOL_006604-RA",154,81,182,495
"HPOL_006605-RA",97,46,25,120
"HPOL_002903-RA",580,275,229,810
"HPOL_006608-RA",5,1,0,4
"HPOL_006609-RA",84,47,113,220
"HPOL_006610-RA",76,26,2,78
"HPOL_006611-RA",186.994510636703,56,62.4777345294013,173
"HPOL_006612-RA",0.00548936329658019,0,7.52226547059872,0
"HPOL_006613-RA",679.923223456409,359.365680308955,384.104523087379,963.585888338883
"HPOL_003285-RA",1954,1021,1180,3899
"HPOL_003286-RA",800.345946500635,438.700653166524,547.130217579914,1501.6182935773
"HPOL_003287-RA",133,54,138,263
"HPOL_003288-RA",1862.09414424052,991,713,2622.14206026341
"HPOL_002904-RA",201,141,103,376
"HPOL_006614-RA",172,99,51,295.51121847936
"HPOL_006617-RA",14,3,3,7
"HPOL_006618-RA",89,44,36,134
"HPOL_006619-RA",73,27,43,144
"HPOL_006620-RA",613.493813119622,309.1226707564,427,1626.5592634843
"HPOL_001619-RA",2079,1067,856,3578
"HPOL_001620-RA",29,12,13,35
"HPOL_001621-RA",338,160,176,493
"HPOL_001622-RA",1921,915,1630,5306
"HPOL_003289-RA",557.549549690173,296.201281587488,206.536657544372,839.942052396483
"HPOL_003959-RA",687,310,289,961
"HPOL_003290-RA",3302,1718,1513,4822
"HPOL_003291-RA",70,37,13,65
"HPOL_003292-RA",123,20,31,92
"HPOL_003293-RA",882,356,273,796
"HPOL_003294-RA",2359,994,1323,4788
"HPOL_003295-RA",161,53,39,155
"HPOL_006632-RA",996,475,319,1243
"HPOL_006623-RA",158,72,121,244
"HPOL_006625-RA",106,34,23,137
"HPOL_006624-RA",555,218,324,808
"HPOL_003960-RA",553,187,268,736
"HPOL_006626-RA",62,22,12,80
"HPOL_006641-RA",126,66,76,282
"HPOL_006629-RA",2175,1108,864,2973
"HPOL_006630-RA",215,82,10,17
"HPOL_002165-RA",659,250,493,1385
"HPOL_002166-RA",882,433,716,2334
"HPOL_002167-RA",5092,1996,2048,6411
"HPOL_002168-RA",896,389,431,1259
"HPOL_002169-RA",322,118,39,173
"HPOL_006628-RA",522,254,252,602
"HPOL_003961-RA",1017,538,513,1901
"HPOL_006631-RA",515,237,156,624
"HPOL_006633-RA",144,33,44,128
"HPOL_002590-RA",301,123,109,441
"HPOL_006670-RA",691,340,262,1167
"HPOL_006634-RA",251.633806891646,122.762772378288,91.4153854294012,370.409074117144
"HPOL_003296-RA",1269,587,578,1927
"HPOL_003297-RA",243,63,94,214
"HPOL_006635-RA",313,179,181,553
"HPOL_006636-RA",39,14,27,68
"HPOL_006637-RA",385,177,143,599
"HPOL_001389-RA",60,42,53,245
"HPOL_006638-RA",59,16,20,90
"HPOL_006639-RA",33,13,15,30
"HPOL_006640-RA",13944,6825,6021,33431.982095112
"HPOL_006674-RA",1433,714,480,1452
"HPOL_003298-RA",4678,2348,1798,7580
"HPOL_003299-RA",41,8,9,37
"HPOL_003300-RA",110,37,36,135
"HPOL_003301-RA",139,51,38,152
"HPOL_006642-RA",388,213,399,1312
"HPOL_006695-RA",41418.0748865924,20979.7791945889,18712.5870204448,75874.669708449
"HPOL_001390-RA",327,144,147,395
"HPOL_006643-RA",362,156,223,442
"HPOL_006645-RA",345,136,107,465
"HPOL_006646-RA",62,31,31,68
"HPOL_006647-RA",46,17,39,64
"HPOL_003302-RA",0,0,0,0
"HPOL_003303-RA",844,464,319,901
"HPOL_003304-RA",91,43,46,144
"HPOL_003305-RA",317,197,130,549
"HPOL_006648-RA",157,88,75,256
"HPOL_006649-RA",195,101,76,381
"HPOL_001391-RA",259,133,181,394
"HPOL_006666-RA",508,257,247,957
"HPOL_006650-RA",278,125,93,445
"HPOL_006651-RA",2,0,0,5
"HPOL_006689-RA",354,143,117,606
"HPOL_006652-RA",458,222,189,481
"HPOL_006653-RA",45,16,15,33
"HPOL_006654-RA",2595,1166,1367,3933
"HPOL_003308-RA",284,172,151,456
"HPOL_003309-RA",692,189,147,417
"HPOL_003310-RA",331,162,147,599
"HPOL_001392-RA",965,468,448,1736
"HPOL_006655-RA",9,11,0,28
"HPOL_006656-RA",61,20,22,78
"HPOL_006657-RA",101,74,52,196
"HPOL_006658-RA",361,155,227,669
"HPOL_006659-RA",799.483579813661,327.496283392262,986,2905.96786272915
"HPOL_006660-RA",1891,820,786,2918
"HPOL_006661-RA",121,61,74,232
"HPOL_006662-RA",4296,2018,5472,15476
"HPOL_000271-RA",6988,3353,2468,9831
"HPOL_000272-RA",2840,1330,1669,4629
"HPOL_001393-RA",10958,5305,4685,16807
"HPOL_000273-RA",585,331,254,1145
"HPOL_000274-RA",1415,765,1172,4385
"HPOL_000275-RA",110,61,47,216
"HPOL_000276-RA",220,100,128,280
"HPOL_000277-RA",131,52,65,254
"HPOL_000278-RA",492,144,115,261
"HPOL_000279-RA",7,7,6,12
"HPOL_000280-RA",209,83,79,418
"HPOL_000281-RA",180,44,67,137
"HPOL_006688-RA",9,17,13,90
"HPOL_001394-RA",1935,869,751,2779
"HPOL_006678-RA",8477,3752,3810,11842
"HPOL_006663-RA",48,25,0,64
"HPOL_006665-RA",118,58,62,291
"HPOL_006664-RA",790,436,301,1308
"HPOL_006701-RA",28,6,8,68
"HPOL_006667-RA",527,270,217,815
"HPOL_006669-RA",76,11,38,56
"HPOL_003311-RA",160,65,115,206
"HPOL_003312-RA",43.077889389224,21,1,12.0100326215351
"HPOL_003313-RA",430,191,129,727
"HPOL_002851-RA",399,122,233,737
"HPOL_006679-RA",116,36,28,75
"HPOL_006668-RA",72,17,6,30
"HPOL_006671-RA",1787,874,771,3082
"HPOL_006672-RA",423,202,213,569
"HPOL_003314-RA",1470,596,1087,3001
"HPOL_003315-RA",9775,5009,4239,15050
"HPOL_003316-RA",172,62,103,272
"HPOL_003317-RA",410,147,193,509
"HPOL_006706-RA",88,46,49,152
"HPOL_006673-RA",161,102,75,223
"HPOL_002852-RA",5803,2481,3193,10727
"HPOL_006715-RA",554,242,411,1568
"HPOL_006714-RA",135,73,56,236
"HPOL_006676-RA",1171,527,568,2538.72285846862
"HPOL_006680-RA",52,10,9,52
"HPOL_006731-RA",304,124,128,341
"HPOL_003325-RA",427,87,72,313
"HPOL_006677-RA",225,115,71,365
"HPOL_006699-RA",2040,970,995,3518
"HPOL_006681-RA",38,4,2,36
"HPOL_006685-RA",346,151,269,584
"HPOL_005280-RA",367,171,223,553
"HPOL_006682-RA",54,33,32,80
"HPOL_006683-RA",575.366515506036,256.991672870493,234.027126469513,926.262043548848
"HPOL_006684-RA",201,114,195,649
"HPOL_006686-RA",1225,582,546,1556
"HPOL_001661-RA",1918,923,880,2902
"HPOL_001662-RA",527,204,168,878
"HPOL_001663-RA",98,53,71,232
"HPOL_001664-RA",2064,1067,774,2813
"HPOL_001665-RA",624,293,271,1031
"HPOL_003329-RA",100,33,20,89
"HPOL_005281-RA",1123,544,499,1823
"HPOL_003330-RA",147,64,66,301
"HPOL_003331-RA",1134,542,451,1784
"HPOL_006687-RA",412.772457776839,176.442485999599,232.554990714707,698.678005501468
"HPOL_006778-RA",294,121,101,390
"HPOL_006690-RA",100,28,47,101
